authority_code,authority_name,tier,tier_label,region,party_standardised,metric_party_family,challenger_party_family,party_group,vote_share_2018,vote_share_2022,swing_pp,challenger_party,is_challenger,swing_abs_rank,party_label_norm,party_colour_hex
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,Barnsley Independent Group,Barnsley Independent Group,ILP,ILP,3.1575061347694846,3.2970035839280274,0.139497,LAB,False,12.0,IND,#6B7280
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,British National Party,British National Party,British National Party,Minor,0.0542899954396403,0.0,-0.05429,LAB,False,14.0,OTHER,#9CA3AF
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,CON,CON,CON,,19.0970487958479,12.564768200784048,-6.532281,LAB,False,2.0,CON,#0087DC
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,English Democrats,English Democrats,English Democrats,Minor,0.5103259571326196,0.2406802106214594,-0.269646,LAB,False,11.0,OTHER,#9CA3AF
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,Freedom Alliance,Freedom Alliance,Freedom Alliance,Minor,0.0,0.4740033842370227,0.474003,LAB,False,10.0,OTHER,#9CA3AF
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,GREEN,GREEN,GREEN,,3.680861690807618,9.282478690867816,5.601617,LAB,False,4.0,GREEN,#02A95B
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,IND,IND,IND,Independent,1.8610610436708728,1.904421579240544,0.043361,LAB,False,15.0,IND,#6B7280
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,Independents For Direct Democracy,Independents For Direct Democracy,Independents For Direct Democracy,Minor,2.4083041977024475,0.0,-2.408304,LAB,False,5.0,IND,#6B7280
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,LAB,LAB,LAB,,57.97954352971835,66.51181855444733,8.532275,LAB,True,1.0,LAB,#E4003B
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,LD,LD,LD,,9.511607201024995,3.2602183988985463,-6.251389,LAB,False,3.0,LD,#FAA61A
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,Northern Independence Party,Northern Independence Party,Northern Independence Party,Minor,0.0,0.0683153436261784,0.068315,LAB,False,13.0,OTHER,#9CA3AF
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,Social Democratic Party,Social Democratic Party,Social Democratic Party,Minor,0.0,0.5128905798396166,0.512891,LAB,False,9.0,OTHER,#9CA3AF
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.0,1.237033222277108,1.237033,LAB,False,7.0,OTHER,#9CA3AF
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,0.6463682512323038,0.646368,LAB,False,8.0,OTHER,#9CA3AF
E08000016,Barnsley,1,Metropolitan Borough,Yorkshire and The Humber,YORKS,YORKS,YORKS,,1.739451453886078,0.0,-1.739451,LAB,False,6.0,YORKS,#228B22
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,Birmingham Worker,Birmingham Worker,Birmingham Worker,Minor,0.0812459171181853,0.0,-0.081246,UNKNOWN,False,11.0,OTHER,#9CA3AF
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,CON,CON,CON,,28.541745579508454,27.78236732805073,-0.759378,UNKNOWN,False,5.0,CON,#0087DC
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,GREEN,GREEN,GREEN,,3.179020986698726,3.505221496041309,0.326201,UNKNOWN,False,6.0,GREEN,#02A95B
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,IND,IND,IND,Independent,1.1305808534115052,0.1267693531015311,-1.003812,UNKNOWN,False,4.0,IND,#6B7280
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,LAB,LAB,LAB,,52.62704281330457,54.54797274947736,1.92093,UNKNOWN,False,3.0,LAB,#E4003B
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,LD,LD,LD,,13.960299292391978,9.17399501069718,-4.786304,UNKNOWN,False,1.0,LD,#FAA61A
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,REFORM,REFORM,REFORM,,0.0304672189193195,0.0641993896169708,0.033732,UNKNOWN,False,14.0,REFORM,#6B2FBE
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,Sutton Residents' Party,Sutton Residents' Party,ILP,ILP,0.1773137245214451,0.0,-0.177314,UNKNOWN,False,7.0,IND,#6B7280
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,The Common Good,The Common Good,The Common Good,Minor,0.0197625203800991,0.0,-0.019763,UNKNOWN,False,15.0,OTHER,#9CA3AF
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,The Liberal Party,The Liberal Party,The Liberal Party,Minor,0.0466615064530118,0.0,-0.046662,UNKNOWN,False,12.0,OTHER,#9CA3AF
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.2058595872926994,0.0355214896865472,-0.170338,UNKNOWN,False,8.0,OTHER,#9CA3AF
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,Transform Party,Transform Party,Transform Party,Minor,0.0,0.0431797925088763,0.04318,UNKNOWN,False,13.0,OTHER,#9CA3AF
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,4.520353976533005,4.520354,UNKNOWN,True,2.0,OTHER,#9CA3AF
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,We Matter Party,We Matter Party,We Matter Party,Minor,0.0,0.0824489622999675,0.082449,UNKNOWN,False,10.0,OTHER,#9CA3AF
E08000025,Birmingham,1,Metropolitan Borough,West Midlands,Workers Party Of Britain,Workers Party Of Britain,Workers Party Of Britain,Minor,0.0,0.1179704519865148,0.11797,UNKNOWN,False,9.0,OTHER,#9CA3AF
E08000001,Bolton,1,Metropolitan Borough,North West,CON,CON,CON,,34.40423390853863,19.569435883386983,-14.834798,LAB,False,1.0,CON,#0087DC
E08000001,Bolton,1,Metropolitan Borough,North West,Farnworth And Kearsley First Party,Farnworth And Kearsley First Party,ILP,ILP,7.0366367261749465,1.8217930278748031,-5.214844,LAB,False,4.0,IND,#6B7280
E08000001,Bolton,1,Metropolitan Borough,North West,GREEN,GREEN,GREEN,,2.6387387723156053,12.11636950284988,9.477631,LAB,False,3.0,GREEN,#02A95B
E08000001,Bolton,1,Metropolitan Borough,North West,Horwich & Blackrod First Independents,Horwich & Blackrod First Independents,ILP,ILP,0.0,1.8583202063785584,1.85832,LAB,False,9.0,IND,#6B7280
E08000001,Bolton,1,Metropolitan Borough,North West,IND,IND,IND,Independent,1.988992831674804,0.0700104254655312,-1.918982,LAB,False,8.0,IND,#6B7280
E08000001,Bolton,1,Metropolitan Borough,North West,LAB,LAB,LAB,,37.8231647472451,49.60543037387089,11.782266,LAB,True,2.0,LAB,#E4003B
E08000001,Bolton,1,Metropolitan Borough,North West,LD,LD,LD,,13.296808418123316,10.596686680516555,-2.700122,LAB,False,6.0,LD,#FAA61A
E08000001,Bolton,1,Metropolitan Borough,North West,Little Lever & Darcy Lever First,Little Lever & Darcy Lever First,ILP,ILP,0.0,0.4824631494037699,0.482463,LAB,False,11.0,IND,#6B7280
E08000001,Bolton,1,Metropolitan Borough,North West,One Kearsley,One Kearsley,ILP,ILP,0.0,0.8363201911589008,0.83632,LAB,False,10.0,IND,#6B7280
E08000001,Bolton,1,Metropolitan Borough,North West,REFORM,REFORM,REFORM,,2.811424595927596,0.0175026063663828,-2.793922,LAB,False,5.0,REFORM,#6B2FBE
E08000001,Bolton,1,Metropolitan Borough,North West,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.0,0.0700104254655312,0.07001,LAB,False,13.0,OTHER,#9CA3AF
E08000001,Bolton,1,Metropolitan Borough,North West,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,2.680942705598551,2.680943,LAB,False,7.0,OTHER,#9CA3AF
E08000001,Bolton,1,Metropolitan Borough,North West,Westhoughton First Independents,Westhoughton First Independents,ILP,ILP,0.0,0.2747148216636608,0.274715,LAB,False,12.0,IND,#6B7280
E08000002,Bury,1,Metropolitan Borough,North West,CON,CON,CON,,36.61884629672216,6.644433872062892,-29.974412,LAB,False,1.0,CON,#0087DC
E08000002,Bury,1,Metropolitan Borough,North West,Communist Party Of Britain,Communist Party Of Britain,Communist Party Of Britain,Minor,0.0,0.0272521097290031,0.027252,LAB,False,11.0,OTHER,#9CA3AF
E08000002,Bury,1,Metropolitan Borough,North West,English Democrats,English Democrats,English Democrats,Minor,0.2989510180255081,0.0766754273731275,-0.222276,LAB,False,9.0,OTHER,#9CA3AF
E08000002,Bury,1,Metropolitan Borough,North West,GREEN,GREEN,GREEN,,3.3061506076312117,12.40386702818053,9.097716,LAB,False,3.0,GREEN,#02A95B
E08000002,Bury,1,Metropolitan Borough,North West,IND,IND,IND,Independent,0.794254479842918,1.0970128916336024,0.302758,LAB,False,7.0,IND,#6B7280
E08000002,Bury,1,Metropolitan Borough,North West,LAB,LAB,LAB,,49.39590667067627,63.471549259343085,14.075643,LAB,True,2.0,LAB,#E4003B
E08000002,Bury,1,Metropolitan Borough,North West,LD,LD,LD,,9.309936141232244,10.145175221827554,0.835239,LAB,False,5.0,LD,#FAA61A
E08000002,Bury,1,Metropolitan Borough,North West,REFORM,REFORM,REFORM,,0.2759547858696998,0.0,-0.275955,LAB,False,8.0,REFORM,#6B2FBE
E08000002,Bury,1,Metropolitan Borough,North West,Radcliffe First,Radcliffe First,ILP,ILP,0.0,5.529868774163153,5.529869,LAB,False,4.0,IND,#6B7280
E08000002,Bury,1,Metropolitan Borough,North West,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.0,0.181526764805055,0.181527,LAB,False,10.0,OTHER,#9CA3AF
E08000002,Bury,1,Metropolitan Borough,North West,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,0.4226386508819983,0.422639,LAB,False,6.0,OTHER,#9CA3AF
E08000026,Coventry,1,Metropolitan Borough,West Midlands,Alliance For Democracy And Freedom,Alliance For Democracy And Freedom,Alliance For Democracy And Freedom,Minor,0.0,0.1358270468936221,0.135827,LAB,False,10.0,OTHER,#9CA3AF
E08000026,Coventry,1,Metropolitan Borough,West Midlands,CON,CON,CON,,32.93349601483148,27.331864093054843,-5.601632,LAB,False,1.0,CON,#0087DC
E08000026,Coventry,1,Metropolitan Borough,West Midlands,Coventry Citizens Party,Coventry Citizens Party,ILP,ILP,0.0,2.4468843006571634,2.446884,LAB,False,7.0,IND,#6B7280
E08000026,Coventry,1,Metropolitan Borough,West Midlands,GREEN,GREEN,GREEN,,6.548986673850006,4.070816493664734,-2.47817,LAB,False,5.0,GREEN,#02A95B
E08000026,Coventry,1,Metropolitan Borough,West Midlands,IND,IND,IND,Independent,0.7922800234514887,1.162519724883648,0.37024,LAB,False,9.0,IND,#6B7280
E08000026,Coventry,1,Metropolitan Borough,West Midlands,LAB,LAB,LAB,,52.816555483370045,56.17513699222989,3.358582,LAB,True,2.0,LAB,#E4003B
E08000026,Coventry,1,Metropolitan Borough,West Midlands,LD,LD,LD,,3.2008112947440144,6.095571638779954,2.89476,LAB,False,3.0,LD,#FAA61A
E08000026,Coventry,1,Metropolitan Borough,West Midlands,REFORM,REFORM,REFORM,,2.4481452724651,0.0,-2.448145,LAB,False,6.0,REFORM,#6B2FBE
E08000026,Coventry,1,Metropolitan Borough,West Midlands,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,1.2597252372878671,0.0306276674367971,-1.229098,LAB,False,8.0,OTHER,#9CA3AF
E08000026,Coventry,1,Metropolitan Borough,West Midlands,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,2.5507520423993446,2.550752,LAB,False,4.0,OTHER,#9CA3AF
E08000017,Doncaster,1,Metropolitan Borough,Yorkshire and The Humber,CON,CON,CON,,6.169909824394875,23.316638842515303,17.146729,CON,True,1.0,CON,#0087DC
E08000017,Doncaster,1,Metropolitan Borough,Yorkshire and The Humber,GREEN,GREEN,GREEN,,6.976744186046512,7.512520868113523,0.535777,CON,False,6.0,GREEN,#02A95B
E08000017,Doncaster,1,Metropolitan Borough,Yorkshire and The Humber,IND,IND,IND,Independent,12.078785002373042,0.0,-12.078785,CON,False,3.0,IND,#6B7280
E08000017,Doncaster,1,Metropolitan Borough,Yorkshire and The Humber,LAB,LAB,LAB,,59.68201233981964,46.021146355036166,-13.660866,CON,False,2.0,LAB,#E4003B
E08000017,Doncaster,1,Metropolitan Borough,Yorkshire and The Humber,LD,LD,LD,,1.5662078785002371,3.33889816360601,1.77269,CON,False,5.0,LD,#FAA61A
E08000017,Doncaster,1,Metropolitan Borough,Yorkshire and The Humber,YORKS,YORKS,YORKS,,13.526340768865683,19.81079577072899,6.284455,CON,False,4.0,YORKS,#228B22
E08000027,Dudley,1,Metropolitan Borough,West Midlands,CON,CON,CON,,48.08989688459851,21.081960950411503,-27.007936,LAB,False,1.0,CON,#0087DC
E08000027,Dudley,1,Metropolitan Borough,West Midlands,Freedom Alliance,Freedom Alliance,Freedom Alliance,Minor,0.0,0.0730830239762148,0.073083,LAB,False,10.0,OTHER,#9CA3AF
E08000027,Dudley,1,Metropolitan Borough,West Midlands,GREEN,GREEN,GREEN,,2.305013163668276,1.0945843818255807,-1.210429,LAB,False,6.0,GREEN,#02A95B
E08000027,Dudley,1,Metropolitan Borough,West Midlands,IND,IND,IND,Independent,0.0,0.169419737399407,0.16942,LAB,False,8.0,IND,#6B7280
E08000027,Dudley,1,Metropolitan Borough,West Midlands,Independents For Direct Democracy,Independents For Direct Democracy,Independents For Direct Democracy,Minor,0.0891290039491004,0.0,-0.089129,LAB,False,9.0,IND,#6B7280
E08000027,Dudley,1,Metropolitan Borough,West Midlands,LAB,LAB,LAB,,39.23458753839403,55.010754831369226,15.776167,LAB,True,2.0,LAB,#E4003B
E08000027,Dudley,1,Metropolitan Borough,West Midlands,LD,LD,LD,,2.4668165862220275,14.00038202489806,11.533565,LAB,False,3.0,LD,#FAA61A
E08000027,Dudley,1,Metropolitan Borough,West Midlands,Libertarian Party,Libertarian Party,Libertarian Party,Minor,0.0,0.6054264145302339,0.605426,LAB,False,7.0,OTHER,#9CA3AF
E08000027,Dudley,1,Metropolitan Borough,West Midlands,REFORM,REFORM,REFORM,,7.814556823168056,0.0,-7.814557,LAB,False,5.0,REFORM,#6B2FBE
E08000027,Dudley,1,Metropolitan Borough,West Midlands,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,7.9643886355897715,7.964389,LAB,False,4.0,OTHER,#9CA3AF
E08000037,Gateshead,1,Metropolitan Borough,North East,CON,CON,CON,,14.79768562416549,9.489962294914909,-5.307723,LAB,False,4.0,CON,#0087DC
E08000037,Gateshead,1,Metropolitan Borough,North East,GREEN,GREEN,GREEN,,4.255277976662732,12.22230714358504,7.967029,LAB,False,3.0,GREEN,#02A95B
E08000037,Gateshead,1,Metropolitan Borough,North East,IND,IND,IND,Independent,0.0,0.0764292265362274,0.076429,LAB,False,11.0,IND,#6B7280
E08000037,Gateshead,1,Metropolitan Borough,North East,Independents For Direct Democracy,Independents For Direct Democracy,Independents For Direct Democracy,Minor,0.3309015616231592,0.0,-0.330902,LAB,False,8.0,IND,#6B7280
E08000037,Gateshead,1,Metropolitan Borough,North East,LAB,LAB,LAB,,54.19045223213422,70.81677366758382,16.626321,LAB,True,2.0,LAB,#E4003B
E08000037,Gateshead,1,Metropolitan Borough,North East,LD,LD,LD,,24.74601853822784,3.2953734841536733,-21.450645,LAB,False,1.0,LD,#FAA61A
E08000037,Gateshead,1,Metropolitan Borough,North East,REFORM,REFORM,REFORM,,0.5921396365888113,0.1923468867828391,-0.399793,LAB,False,6.0,REFORM,#6B2FBE
E08000037,Gateshead,1,Metropolitan Borough,North East,Save Us Now,Save Us Now,Save Us Now,Minor,0.2360818158948855,0.0802506878630388,-0.155831,LAB,False,9.0,OTHER,#9CA3AF
E08000037,Gateshead,1,Metropolitan Borough,North East,Social Democratic Party,Social Democratic Party,Social Democratic Party,Minor,0.0851442614702865,0.0,-0.085144,LAB,False,10.0,OTHER,#9CA3AF
E08000037,Gateshead,1,Metropolitan Borough,North East,Space Navies Party,Space Navies Party,Space Navies Party,Minor,0.0638581961027149,0.0,-0.063858,LAB,False,12.0,OTHER,#9CA3AF
E08000037,Gateshead,1,Metropolitan Borough,North East,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.7024401571298643,0.3235503923366962,-0.37889,LAB,False,7.0,OTHER,#9CA3AF
E08000037,Gateshead,1,Metropolitan Borough,North East,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,3.5030062162437585,3.503006,LAB,False,5.0,OTHER,#9CA3AF
E08000011,Knowsley,1,Metropolitan Borough,North West,CON,CON,CON,,5.394299990138391,11.154353018696977,5.760053,LAB,False,3.0,CON,#0087DC
E08000011,Knowsley,1,Metropolitan Borough,North West,GREEN,GREEN,GREEN,,11.67943197133559,2.075611564121572,-9.60382,LAB,False,1.0,GREEN,#02A95B
E08000011,Knowsley,1,Metropolitan Borough,North West,IND,IND,IND,Independent,9.628217349857009,7.474672596985421,-2.153545,LAB,False,4.0,IND,#6B7280
E08000011,Knowsley,1,Metropolitan Borough,North West,LAB,LAB,LAB,,64.63955819992768,71.7939214232765,7.154363,LAB,True,2.0,LAB,#E4003B
E08000011,Knowsley,1,Metropolitan Borough,North West,LD,LD,LD,,6.824233259919136,7.291409274359608,0.467176,LAB,False,6.0,LD,#FAA61A
E08000011,Knowsley,1,Metropolitan Borough,North West,REFORM,REFORM,REFORM,,1.3214555734525493,0.0,-1.321456,LAB,False,5.0,REFORM,#6B2FBE
E08000011,Knowsley,1,Metropolitan Borough,North West,The For Britain Movement,The For Britain Movement,The For Britain Movement,Minor,0.0,0.0370644922164566,0.037064,LAB,False,8.0,OTHER,#9CA3AF
E08000011,Knowsley,1,Metropolitan Borough,North West,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.512803655369646,0.1729676303434643,-0.339836,LAB,False,7.0,OTHER,#9CA3AF
E08000012,Liverpool,1,Metropolitan Borough,North West,CON,CON,CON,,5.725234087701769,1.6846127127474817,-4.040621,IND,False,4.0,CON,#0087DC
E08000012,Liverpool,1,Metropolitan Borough,North West,GREEN,GREEN,GREEN,,9.224446069695814,8.718304967002432,-0.506141,IND,False,7.0,GREEN,#02A95B
E08000012,Liverpool,1,Metropolitan Borough,North West,IND,IND,IND,Independent,0.260612490857961,11.080236193122612,10.819624,IND,True,1.0,IND,#6B7280
E08000012,Liverpool,1,Metropolitan Borough,North West,LAB,LAB,LAB,,64.04268688387808,55.60958666203543,-8.4331,IND,False,2.0,LAB,#E4003B
E08000012,Liverpool,1,Metropolitan Borough,North West,LD,LD,LD,,16.332059456731116,20.64953108718305,4.317472,IND,False,3.0,LD,#FAA61A
E08000012,Liverpool,1,Metropolitan Borough,North West,Old Swan Against The Cuts,Old Swan Against The Cuts,ILP,ILP,0.1617239567774699,0.0,-0.161724,IND,False,8.0,IND,#6B7280
E08000012,Liverpool,1,Metropolitan Borough,North West,The Liberal Party,The Liberal Party,The Liberal Party,Minor,4.05030954171345,1.458839874956582,-2.59147,IND,False,5.0,OTHER,#9CA3AF
E08000012,Liverpool,1,Metropolitan Borough,North West,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.2029275126443412,0.798888502952414,0.595961,IND,False,6.0,OTHER,#9CA3AF
E08000003,Manchester,1,Metropolitan Borough,North West,CON,CON,CON,,9.31729465879547,10.933452434122376,1.616158,LAB,False,3.0,CON,#0087DC
E08000003,Manchester,1,Metropolitan Borough,North West,Communist League Election Campaign,Communist League Election Campaign,Communist League Election Campaign,Minor,0.007036672172554,0.0,-0.007037,LAB,False,11.0,OTHER,#9CA3AF
E08000003,Manchester,1,Metropolitan Borough,North West,GREEN,GREEN,GREEN,,6.444851007725526,6.900699717135626,0.455849,LAB,False,4.0,GREEN,#02A95B
E08000003,Manchester,1,Metropolitan Borough,North West,IND,IND,IND,Independent,0.6403371677024154,0.3108530594015185,-0.329484,LAB,False,5.0,IND,#6B7280
E08000003,Manchester,1,Metropolitan Borough,North West,LAB,LAB,LAB,,70.1559919115305,75.24073246985262,5.084741,LAB,True,2.0,LAB,#E4003B
E08000003,Manchester,1,Metropolitan Borough,North West,LD,LD,LD,,12.804150895879474,6.361173142772072,-6.442978,LAB,False,1.0,LD,#FAA61A
E08000003,Manchester,1,Metropolitan Borough,North West,REFORM,REFORM,REFORM,,0.272578458894724,0.0,-0.272578,LAB,False,6.0,REFORM,#6B2FBE
E08000003,Manchester,1,Metropolitan Borough,North West,Social Democratic Party,Social Democratic Party,Social Democratic Party,Minor,0.0,0.0131010867947,0.013101,LAB,False,10.0,OTHER,#9CA3AF
E08000003,Manchester,1,Metropolitan Borough,North West,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.1248083432710896,0.0786065207682,-0.046202,LAB,False,9.0,OTHER,#9CA3AF
E08000003,Manchester,1,Metropolitan Borough,North West,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,0.0565728747952955,0.056573,LAB,False,8.0,OTHER,#9CA3AF
E08000003,Manchester,1,Metropolitan Borough,North West,Women'S Equality Party,Women'S Equality Party,Women'S Equality Party,Minor,0.2329508840282355,0.1048086943576001,-0.128142,LAB,False,7.0,OTHER,#9CA3AF
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,CON,CON,CON,,13.445926169361671,17.95624123910602,4.510315,LD,False,3.0,CON,#0087DC
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,Communist Party Of Britain,Communist Party Of Britain,Communist Party Of Britain,Minor,0.0195128964840841,0.0574627580382562,0.03795,LD,False,13.0,OTHER,#9CA3AF
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,Freedom Alliance,Freedom Alliance,Freedom Alliance,Minor,0.0,0.0565921101891917,0.056592,LD,False,11.0,OTHER,#9CA3AF
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,GREEN,GREEN,GREEN,,4.475642256717828,3.9988855707531976,-0.476757,LD,False,8.0,GREEN,#02A95B
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,IND,IND,IND,Independent,5.778898342944291,2.989804713687455,-2.789094,LD,False,5.0,IND,#6B7280
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,LAB,LAB,LAB,,48.36168694125077,35.85763166372097,-12.504055,LD,False,1.0,LAB,#E4003B
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,LD,LD,LD,,24.223720493162784,30.95501362563884,6.731293,LD,True,2.0,LD,#FAA61A
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,Newcastle Independents,Newcastle Independents,ILP,ILP,2.620376598902143,3.5365715628999537,0.916195,LD,False,7.0,IND,#6B7280
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,Northern Independence Party,Northern Independence Party,Northern Independence Party,Minor,0.0,0.1976370617376389,0.197637,LD,False,9.0,OTHER,#9CA3AF
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,REFORM,REFORM,REFORM,,0.9638343868585776,0.0,-0.963834,LD,False,6.0,REFORM,#6B2FBE
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,The North East Party,The North East Party,The North East Party,Minor,0.0,0.0487562795476113,0.048756,LD,False,12.0,OTHER,#9CA3AF
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.1104019143178445,0.0,-0.110402,LD,False,10.0,OTHER,#9CA3AF
E08000021,Newcastle upon Tyne,1,Metropolitan Borough,North East,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,4.345403414680864,4.345403,LD,False,4.0,OTHER,#9CA3AF
E08000022,North Tyneside,1,Metropolitan Borough,North East,CON,CON,CON,,31.75853980354787,12.231829764990309,-19.52671,LD,False,2.0,CON,#0087DC
E08000022,North Tyneside,1,Metropolitan Borough,North East,GREEN,GREEN,GREEN,,2.547280457410937,6.855356870603097,4.308076,LD,False,4.0,GREEN,#02A95B
E08000022,North Tyneside,1,Metropolitan Borough,North East,IND,IND,IND,Independent,1.1270341592141917,1.0650578267593056,-0.061976,LD,False,8.0,IND,#6B7280
E08000022,North Tyneside,1,Metropolitan Borough,North East,LAB,LAB,LAB,,56.75670722767923,44.42532616034674,-12.331381,LD,False,3.0,LAB,#E4003B
E08000022,North Tyneside,1,Metropolitan Borough,North East,LD,LD,LD,,5.906392024629819,31.56186700934376,25.655475,LD,True,1.0,LD,#FAA61A
E08000022,North Tyneside,1,Metropolitan Borough,North East,REFORM,REFORM,REFORM,,1.5833455505057907,0.4530307320366781,-1.130315,LD,False,6.0,REFORM,#6B2FBE
E08000022,North Tyneside,1,Metropolitan Borough,North East,Renew,Renew,Renew,Minor,0.3207007770121683,0.0,-0.320701,LD,False,7.0,OTHER,#9CA3AF
E08000022,North Tyneside,1,Metropolitan Borough,North East,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,3.40753163592011,3.407532,LD,False,5.0,OTHER,#9CA3AF
E08000004,Oldham,1,Metropolitan Borough,North West,Alliance For Democracy And Freedom,Alliance For Democracy And Freedom,Alliance For Democracy And Freedom,Minor,0.0,0.069737469324341,0.069737,ILP,False,12.0,OTHER,#9CA3AF
E08000004,Oldham,1,Metropolitan Borough,North West,CON,CON,CON,,20.97063999259053,26.03061386628061,5.059974,ILP,False,2.0,CON,#0087DC
E08000004,Oldham,1,Metropolitan Borough,North West,Failsworth Independent Party,Failsworth Independent Party,ILP,ILP,0.0,2.552921028936636,2.552921,ILP,True,5.0,IND,#6B7280
E08000004,Oldham,1,Metropolitan Borough,North West,GREEN,GREEN,GREEN,,3.249050662220988,2.5096661429000195,-0.739385,ILP,False,8.0,GREEN,#02A95B
E08000004,Oldham,1,Metropolitan Borough,North West,IND,IND,IND,Independent,3.4861535611744,2.469942267968433,-1.016211,ILP,False,7.0,IND,#6B7280
E08000004,Oldham,1,Metropolitan Borough,North West,LAB,LAB,LAB,,56.59535056034084,47.28906622411328,-9.306284,ILP,False,1.0,LAB,#E4003B
E08000004,Oldham,1,Metropolitan Borough,North West,LD,LD,LD,,15.237565990552932,12.483889761833302,-2.753676,ILP,False,4.0,LD,#FAA61A
E08000004,Oldham,1,Metropolitan Borough,North West,National Housing Party United Kingdom,National Housing Party United Kingdom,National Housing Party United Kingdom,Minor,0.0,0.2056813968679931,0.205681,ILP,False,11.0,OTHER,#9CA3AF
E08000004,Oldham,1,Metropolitan Borough,North West,Northern Heart,Northern Heart,Northern Heart,Minor,0.0,0.4590314436538903,0.459031,ILP,False,9.0,OTHER,#9CA3AF
E08000004,Oldham,1,Metropolitan Borough,North West,Proud Of Oldham & Saddleworth,Proud Of Oldham & Saddleworth,ILP,ILP,0.0,3.6122243604456137,3.612224,ILP,True,3.0,IND,#6B7280
